order_id,order_date,ship_date,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub_category,product_name,quantity,discount,sales,profit
ORD-100137,2025-12-07,2025-12-12,CU-10132,Richard Rodriguez,Home Office,United States,Portland,Oregon,West,PRD-OFF-9368,Office Supplies,Binders,Binders Pro 443,7,0.0,86.42,8.48
ORD-100138,2025-01-07,2025-01-08,CU-10255,Michael Jones,Corporate,United States,Portland,Oregon,West,PRD-FUR-7274,Furniture,Chairs,Chairs Deluxe 858,9,0.0,469.65,40.33
ORD-100139,2023-11-04,2023-11-06,CU-10018,Robert Wilson,Consumer,United States,Savannah,Georgia,South,PRD-OFF-9450,Office Supplies,Storage,Storage Basic 945,2,0.0,37.46,-2.26
ORD-100140,2023-04-05,2023-04-09,CU-10035,William Williams,Corporate,United States,Raleigh,North Carolina,South,PRD-FUR-9083,Furniture,Furnishings,Furnishings Pro 477,4,0.1,1072.28,87.89
ORD-100141,2024-02-05,2024-02-11,CU-10279,Jessica Davis,Corporate,United States,Seattle,Washington,West,PRD-FUR-9680,Furniture,Tables,Tables Advanced 751,1,0.15,729.59,-71.52
ORD-100142,2024-05-02,2024-05-06,CU-10251,Elizabeth Moore,Consumer,United States,Jersey City,New Jersey,East,PRD-FUR-7461,Furniture,Tables,Tables Executive 817,6,0.0,2638.14,444.81
ORD-100143,2023-06-03,2023-06-08,CU-10290,Sarah Thomas,Consumer,United States,Boston,Massachusetts,East,PRD-OFF-4321,Office Supplies,Storage,Storage Advanced 920,7,0.15,532.92,-17.69
ORD-100144,2023-10-06,2023-10-13,CU-10299,Sarah Lee,Consumer,United States,Newark,New Jersey,East,PRD-OFF-2964,Office Supplies,Art,Art Advanced 516,2,0.15,197.09,16.1
ORD-100145,2023-07-05,2023-07-07,CU-10155,Michael Hernandez,Consumer,United States,Jersey City,New Jersey,East,PRD-FUR-7625,Furniture,Tables,Tables Advanced 505,9,0.0,824.47,-110.86
ORD-100146,2025-07-15,2025-07-20,CU-10281,Robert Martinez,Consumer,United States,San Francisco,California,West,PRD-FUR-5240,Furniture,Chairs,Chairs Pro 163,4,0.0,644.43,90.97
ORD-100147,2023-06-03,2023-06-04,CU-10033,Jennifer Lopez,Consumer,United States,Las Vegas,Nevada,West,PRD-OFF-7270,Office Supplies,Binders,Binders Pro 572,1,0.3,49.7,4.87
ORD-100148,2025-05-23,2025-05-25,CU-10181,Mary Williams,Corporate,United States,Spokane,Washington,West,PRD-OFF-5583,Office Supplies,Paper,Paper Pro 728,10,0.4,476.62,-56.96
ORD-100149,2025-02-23,2025-02-25,CU-10214,Robert Rodriguez,Corporate,United States,Seattle,Washington,West,PRD-TEC-6224,Technology,Accessories,Accessories Classic 657,8,0.15,3511.02,-210.98
ORD-100150,2024-03-24,2024-03-25,CU-10143,Jennifer Johnson,Home Office,United States,Worcester,Massachusetts,East,PRD-FUR-4594,Furniture,Tables,Tables Elite 353,4,0.0,1106.19,256.66
ORD-100151,2025-03-06,2025-03-09,CU-10088,Thomas Lee,Home Office,United States,Spokane,Washington,West,PRD-TEC-9064,Technology,Accessories,Accessories Pro 820,6,0.1,4679.14,1255.64
ORD-100152,2024-09-24,2024-09-26,CU-10251,Elizabeth Moore,Consumer,United States,New York City,New York,East,PRD-TEC-3907,Technology,Machines,Machines Pro 639,8,0.0,2736.99,55.78
ORD-100153,2024-10-24,2024-10-25,CU-10011,Susan Davis,Home Office,United States,Seattle,Washington,West,PRD-OFF-8157,Office Supplies,Binders,Binders Advanced 821,7,0.0,305.93,66.13
ORD-100154,2025-09-24,2025-09-30,CU-10162,Patricia Williams,Home Office,United States,Portland,Oregon,West,PRD-TEC-1530,Technology,Machines,Machines Executive 414,5,0.3,4990.1,1374.17
ORD-100155,2024-01-08,2024-01-13,CU-10162,Patricia Williams,Consumer,United States,San Francisco,California,West,PRD-OFF-5345,Office Supplies,Binders,Binders Deluxe 455,6,0.2,512.7,37.59
ORD-100156,2024-03-05,2024-03-07,CU-10034,Barbara Miller,Home Office,United States,Columbus,Ohio,Central,PRD-FUR-7149,Furniture,Chairs,Chairs Executive 548,7,0.3,4281.31,109.67
ORD-100157,2023-07-27,2023-08-03,CU-10245,Susan Martin,Consumer,United States,Spokane,Washington,West,PRD-FUR-2228,Furniture,Bookcases,Bookcases Pro 426,5,0.3,3006.19,-209.07
ORD-100158,2023-07-10,2023-07-13,CU-10247,Joseph Thomas,Home Office,United States,Boston,Massachusetts,East,PRD-OFF-5872,Office Supplies,Paper,Paper Pro 203,6,0.15,136.93,24.69
ORD-100159,2024-05-01,2024-05-02,CU-10025,Elizabeth Lee,Consumer,United States,Nashville,Tennessee,South,PRD-OFF-3798,Office Supplies,Binders,Binders Executive 189,5,0.0,384.43,-52.72
ORD-100160,2024-08-20,2024-08-21,CU-10242,Richard Jackson,Corporate,United States,Pittsburgh,Pennsylvania,East,PRD-OFF-5313,Office Supplies,Storage,Storage Elite 757,9,0.0,429.01,31.27
ORD-100161,2025-06-19,2025-06-23,CU-10134,Susan Jackson,Consumer,United States,Portland,Oregon,West,PRD-TEC-7342,Technology,Phones,Phones Elite 784,6,0.1,6193.06,785.29
ORD-100162,2025-12-06,2025-12-10,CU-10274,Susan Jackson,Corporate,United States,Savannah,Georgia,South,PRD-FUR-8357,Furniture,Furnishings,Furnishings Pro 614,10,0.0,8153.87,-732.7
ORD-100163,2023-12-21,2023-12-23,CU-10108,Jessica Davis,Corporate,United States,Seattle,Washington,West,PRD-FUR-7510,Furniture,Furnishings,Furnishings Deluxe 942,3,0.0,2276.98,-242.47
ORD-100164,2024-10-29,2024-11-05,CU-10141,Charles Taylor,Home Office,United States,Tampa,Florida,South,PRD-TEC-2654,Technology,Copiers,Copiers Elite 524,3,0.0,3448.94,1077.67
ORD-100165,2024-08-08,2024-08-15,CU-10274,Susan Jackson,Corporate,United States,Ann Arbor,Michigan,Central,PRD-TEC-6431,Technology,Copiers,Copiers Classic 138,3,0.3,1958.36,-255.78
ORD-100166,2024-05-01,2024-05-02,CU-10243,James Martinez,Corporate,United States,Columbus,Ohio,Central,PRD-OFF-8259,Office Supplies,Storage,Storage Basic 963,8,0.1,603.06,-49.94
ORD-100167,2024-10-19,2024-10-22,CU-10213,David Rodriguez,Consumer,United States,Jersey City,New Jersey,East,PRD-OFF-9589,Office Supplies,Art,Art Advanced 940,1,0.3,16.3,-1.34
ORD-100168,2023-03-01,2023-03-03,CU-10098,Linda Martin,Consumer,United States,Los Angeles,California,West,PRD-OFF-4963,Office Supplies,Binders,Binders Advanced 821,4,0.0,398.81,76.01
ORD-100169,2025-02-01,2025-02-05,CU-10228,Susan Smith,Corporate,United States,Reno,Nevada,West,PRD-FUR-4688,Furniture,Bookcases,Bookcases Elite 391,1,0.1,340.72,94.91
ORD-100170,2024-02-28,2024-03-02,CU-10209,Joseph Lopez,Consumer,United States,Buffalo,New York,East,PRD-TEC-7168,Technology,Machines,Machines Pro 329,5,0.15,4604.76,285.05
ORD-100171,2024-12-15,2024-12-19,CU-10129,Michael Wilson,Home Office,United States,Reno,Nevada,West,PRD-TEC-2771,Technology,Copiers,Copiers Elite 107,9,0.15,9693.31,-7.39
ORD-100172,2025-09-13,2025-09-14,CU-10172,Elizabeth Brown,Corporate,United States,Cleveland,Ohio,Central,PRD-TEC-3292,Technology,Accessories,Accessories Deluxe 253,9,0.3,7672.6,1383.1
ORD-100173,2023-02-22,2023-02-28,CU-10254,Elizabeth Davis,Corporate,United States,Cleveland,Ohio,Central,PRD-OFF-3785,Office Supplies,Binders,Binders Deluxe 451,4,0.2,250.9,26.01
ORD-100174,2024-01-06,2024-01-09,CU-10049,William Jones,Home Office,United States,Savannah,Georgia,South,PRD-TEC-6428,Technology,Machines,Machines Advanced 770,2,0.3,1839.01,448.8
ORD-100175,2025-01-31,2025-02-03,CU-10299,Sarah Lee,Corporate,United States,Detroit,Michigan,Central,PRD-FUR-3470,Furniture,Chairs,Chairs Classic 299,9,0.3,956.61,-117.63
ORD-100176,2023-10-09,2023-10-11,CU-10175,Sarah Jones,Corporate,United States,Nashville,Tennessee,South,PRD-TEC-4430,Technology,Machines,Machines Elite 599,6,0.0,5820.14,442.49
ORD-100177,2023-12-12,2023-12-17,CU-10081,Mary Davis,Home Office,United States,Miami,Florida,South,PRD-OFF-6279,Office Supplies,Art,Art Executive 539,8,0.2,59.77,19.43
ORD-100178,2025-12-23,2025-12-25,CU-10009,James Jackson,Home Office,United States,Newark,New Jersey,East,PRD-OFF-5764,Office Supplies,Storage,Storage Standard 205,7,0.0,281.42,-0.25
ORD-100179,2025-07-22,2025-07-28,CU-10266,Thomas Thomas,Corporate,United States,Detroit,Michigan,Central,PRD-OFF-9267,Office Supplies,Storage,Storage Deluxe 268,7,0.1,194.02,42.11
ORD-100180,2023-12-13,2023-12-14,CU-10187,Susan Jackson,Home Office,United States,Worcester,Massachusetts,East,PRD-TEC-3024,Technology,Phones,Phones Pro 777,2,0.3,1470.19,106.08
ORD-100181,2024-06-01,2024-06-05,CU-10078,Jessica Smith,Corporate,United States,San Francisco,California,West,PRD-TEC-2741,Technology,Phones,Phones Basic 737,10,0.0,13530.02,-116.99
ORD-100182,2025-10-16,2025-10-18,CU-10102,Mary Hernandez,Home Office,United States,Springfield,Illinois,Central,PRD-OFF-1208,Office Supplies,Storage,Storage Standard 140,9,0.2,207.97,-6.81
ORD-100183,2023-07-02,2023-07-03,CU-10293,Richard Martin,Home Office,United States,Atlanta,Georgia,South,PRD-FUR-3862,Furniture,Chairs,Chairs Basic 759,4,0.0,1752.95,-175.46
ORD-100184,2023-03-22,2023-03-29,CU-10148,Patricia Martin,Home Office,United States,Cleveland,Ohio,Central,PRD-FUR-5395,Furniture,Chairs,Chairs Pro 109,3,0.4,1104.93,361.91
ORD-100185,2023-07-10,2023-07-13,CU-10175,Sarah Jones,Corporate,United States,San Francisco,California,West,PRD-OFF-1960,Office Supplies,Storage,Storage Executive 806,8,0.0,636.94,-53.34
ORD-100186,2023-11-23,2023-11-24,CU-10213,David Rodriguez,Home Office,United States,Nashville,Tennessee,South,PRD-OFF-5286,Office Supplies,Storage,Storage Pro 983,3,0.4,110.04,-13.98
ORD-100187,2024-10-05,2024-10-06,CU-10268,Linda Brown,Corporate,United States,Portland,Oregon,West,PRD-TEC-3571,Technology,Machines,Machines Classic 454,7,0.0,9404.43,-1355.91
ORD-100188,2025-11-01,2025-11-08,CU-10240,Jennifer Lee,Corporate,United States,Atlanta,Georgia,South,PRD-OFF-8277,Office Supplies,Paper,Paper Advanced 384,1,0.1,61.48,-6.8
ORD-100189,2025-07-06,2025-07-07,CU-10255,Michael Jones,Corporate,United States,Charlotte,North Carolina,South,PRD-TEC-4389,Technology,Phones,Phones Elite 513,7,0.15,7423.03,2190.21
ORD-100190,2025-07-23,2025-07-26,CU-10186,Joseph Jackson,Corporate,United States,Jersey City,New Jersey,East,PRD-TEC-5783,Technology,Copiers,Copiers Advanced 833,8,0.2,2377.81,65.56
ORD-100191,2025-12-05,2025-12-08,CU-10054,Barbara Davis,Consumer,United States,Jersey City,New Jersey,East,PRD-TEC-4122,Technology,Copiers,Copiers Elite 360,10,0.1,11571.14,908.6
ORD-100192,2024-11-23,2024-11-24,CU-10212,Michael Wilson,Corporate,United States,Buffalo,New York,East,PRD-TEC-3903,Technology,Machines,Machines Classic 104,9,0.4,3658.91,1142.26
ORD-100193,2023-12-22,2023-12-28,CU-10065,Sarah Rodriguez,Home Office,United States,Worcester,Massachusetts,East,PRD-OFF-9393,Office Supplies,Art,Art Deluxe 380,7,0.0,816.25,-66.04
ORD-100194,2024-09-04,2024-09-11,CU-10280,William Thomas,Consumer,United States,Chicago,Illinois,Central,PRD-TEC-6771,Technology,Accessories,Accessories Advanced 788,3,0.2,3454.98,708.88
ORD-100195,2025-09-10,2025-09-15,CU-10292,Michael Anderson,Consumer,United States,Raleigh,North Carolina,South,PRD-TEC-5105,Technology,Phones,Phones Pro 490,3,0.0,1311.36,448.18
ORD-100196,2023-10-27,2023-11-03,CU-10031,Richard Rodriguez,Corporate,United States,Chicago,Illinois,Central,PRD-OFF-1769,Office Supplies,Binders,Binders Deluxe 860,9,0.15,487.73,95.82
ORD-100197,2025-02-20,2025-02-24,CU-10213,David Rodriguez,Home Office,United States,Houston,Texas,Central,PRD-OFF-4170,Office Supplies,Paper,Paper Classic 949,4,0.1,309.72,73.74
ORD-100198,2024-08-25,2024-08-29,CU-10090,Sarah Miller,Home Office,United States,Newark,New Jersey,East,PRD-TEC-8640,Technology,Phones,Phones Executive 141,7,0.15,1685.91,-248.13
ORD-100199,2023-11-14,2023-11-15,CU-10078,Jessica Smith,Home Office,United States,Austin,Texas,Central,PRD-TEC-9529,Technology,Accessories,Accessories Classic 908,10,0.1,9685.24,3181.54
ORD-100200,2023-05-20,2023-05-27,CU-10258,Karen Williams,Consumer,United States,Reno,Nevada,West,PRD-OFF-1144,Office Supplies,Paper,Paper Deluxe 779,6,0.4,139.54,48.6
ORD-100201,2023-08-23,2023-08-29,CU-10177,Karen Miller,Consumer,United States,Atlanta,Georgia,South,PRD-TEC-9335,Technology,Accessories,Accessories Executive 915,2,0.2,736.16,78.88
ORD-100202,2025-07-01,2025-07-05,CU-10022,Joseph Jackson,Home Office,United States,Springfield,Illinois,Central,PRD-FUR-7950,Furniture,Chairs,Chairs Standard 891,9,0.1,4076.12,1151.4
ORD-100203,2023-08-01,2023-08-03,CU-10275,Joseph Garcia,Home Office,United States,Tampa,Florida,South,PRD-FUR-4729,Furniture,Chairs,Chairs Classic 834,6,0.15,419.24,54.1
ORD-100204,2024-06-13,2024-06-17,CU-10198,Barbara Jackson,Corporate,United States,Memphis,Tennessee,South,PRD-FUR-2189,Furniture,Furnishings,Furnishings Elite 647,1,0.0,595.21,119.3
ORD-100205,2025-01-02,2025-01-07,CU-10054,Barbara Davis,Corporate,United States,Columbus,Ohio,Central,PRD-OFF-9941,Office Supplies,Art,Art Executive 941,1,0.3,46.44,11.54
ORD-100206,2024-08-27,2024-09-02,CU-10073,Karen Miller,Home Office,United States,Columbus,Ohio,Central,PRD-TEC-6633,Technology,Machines,Machines Elite 142,1,0.0,843.91,1.98
ORD-100207,2024-03-09,2024-03-13,CU-10262,Richard Davis,Consumer,United States,Seattle,Washington,West,PRD-TEC-2198,Technology,Accessories,Accessories Deluxe 217,3,0.4,231.95,39.97
ORD-100208,2024-08-18,2024-08-24,CU-10034,Barbara Miller,Home Office,United States,Houston,Texas,Central,PRD-TEC-6206,Technology,Copiers,Copiers Advanced 465,3,0.0,1390.35,417.19
ORD-100209,2025-09-22,2025-09-26,CU-10168,Jennifer Thomas,Corporate,United States,Springfield,Illinois,Central,PRD-OFF-3200,Office Supplies,Paper,Paper Pro 420,4,0.15,295.47,79.79
ORD-100210,2024-11-10,2024-11-14,CU-10236,David Wilson,Corporate,United States,Raleigh,North Carolina,South,PRD-TEC-2252,Technology,Phones,Phones Standard 761,10,0.1,11235.09,-206.53
ORD-100211,2023-06-04,2023-06-05,CU-10259,Joseph Anderson,Consumer,United States,Boston,Massachusetts,East,PRD-TEC-9210,Technology,Accessories,Accessories Classic 769,3,0.15,2982.51,-247.73
ORD-100212,2025-11-11,2025-11-12,CU-10203,Jennifer Hernandez,Consumer,United States,Austin,Texas,Central,PRD-TEC-8921,Technology,Machines,Machines Standard 556,3,0.0,3018.45,657.9
ORD-100213,2025-01-04,2025-01-05,CU-10112,Barbara Anderson,Corporate,United States,Atlanta,Georgia,South,PRD-OFF-1653,Office Supplies,Paper,Paper Pro 784,4,0.4,230.44,67.01
ORD-100214,2024-10-25,2024-10-26,CU-10266,Thomas Thomas,Corporate,United States,Columbus,Ohio,Central,PRD-TEC-6653,Technology,Copiers,Copiers Advanced 701,2,0.3,1911.7,50.56
ORD-100215,2025-09-24,2025-10-01,CU-10246,Karen Hernandez,Consumer,United States,Jersey City,New Jersey,East,PRD-FUR-7793,Furniture,Chairs,Chairs Basic 316,3,0.0,626.61,113.14
ORD-100216,2024-11-07,2024-11-13,CU-10058,John Garcia,Consumer,United States,Memphis,Tennessee,South,PRD-TEC-3406,Technology,Machines,Machines Executive 122,4,0.0,1134.55,335.14
ORD-100217,2023-04-25,2023-04-27,CU-10132,Richard Rodriguez,Home Office,United States,Las Vegas,Nevada,West,PRD-TEC-3338,Technology,Accessories,Accessories Elite 321,8,0.1,5388.62,1428.96
ORD-100218,2024-01-08,2024-01-13,CU-10261,Richard Taylor,Corporate,United States,Springfield,Illinois,Central,PRD-TEC-2577,Technology,Phones,Phones Deluxe 487,7,0.3,3958.86,1042.2
ORD-100219,2023-12-30,2024-01-03,CU-10019,Patricia Lopez,Home Office,United States,Buffalo,New York,East,PRD-FUR-8899,Furniture,Chairs,Chairs Executive 634,7,0.1,2298.37,733.66
ORD-100220,2025-02-19,2025-02-22,CU-10294,James Martin,Corporate,United States,Boston,Massachusetts,East,PRD-OFF-2930,Office Supplies,Paper,Paper Elite 390,10,0.0,519.94,72.27
ORD-100221,2025-11-30,2025-12-01,CU-10192,Sarah Jones,Corporate,United States,Eugene,Oregon,West,PRD-FUR-7511,Furniture,Tables,Tables Executive 767,10,0.2,2124.7,331.33
ORD-100222,2024-02-22,2024-02-26,CU-10282,Linda Rodriguez,Home Office,United States,Savannah,Georgia,South,PRD-TEC-8317,Technology,Copiers,Copiers Basic 414,10,0.0,11168.85,2500.78
ORD-100223,2023-11-28,2023-11-29,CU-10109,Jessica Anderson,Consumer,United States,Charlotte,North Carolina,South,PRD-OFF-2311,Office Supplies,Binders,Binders Elite 943,3,0.15,188.77,-7.38
ORD-100224,2023-03-19,2023-03-25,CU-10196,Barbara Miller,Consumer,United States,Charlotte,North Carolina,South,PRD-TEC-9364,Technology,Copiers,Copiers Classic 110,4,0.1,2884.76,-384.24
ORD-100225,2025-11-22,2025-11-28,CU-10118,Michael Jackson,Consumer,United States,San Francisco,California,West,PRD-TEC-2124,Technology,Phones,Phones Standard 188,5,0.1,2803.31,305.2
ORD-100226,2023-07-04,2023-07-09,CU-10145,Jennifer Williams,Consumer,United States,Cleveland,Ohio,Central,PRD-TEC-6570,Technology,Machines,Machines Classic 513,10,0.0,7840.45,796.47
ORD-100227,2023-08-28,2023-09-04,CU-10262,Richard Davis,Corporate,United States,Cleveland,Ohio,Central,PRD-TEC-5224,Technology,Copiers,Copiers Deluxe 875,6,0.0,4308.27,391.99
ORD-100228,2023-05-19,2023-05-23,CU-10112,Barbara Anderson,Corporate,United States,Eugene,Oregon,West,PRD-TEC-3924,Technology,Phones,Phones Basic 354,5,0.0,6202.79,789.46
ORD-100229,2025-09-02,2025-09-05,CU-10181,Mary Williams,Home Office,United States,Portland,Oregon,West,PRD-TEC-5091,Technology,Machines,Machines Classic 854,4,0.1,1565.42,-76.11
ORD-100230,2024-12-30,2025-01-01,CU-10054,Barbara Davis,Home Office,United States,Buffalo,New York,East,PRD-FUR-9374,Furniture,Chairs,Chairs Classic 480,10,0.15,2703.89,257.96
ORD-100231,2024-07-27,2024-07-31,CU-10113,Susan Thomas,Corporate,United States,San Diego,California,West,PRD-OFF-8537,Office Supplies,Labels,Labels Pro 614,6,0.0,503.57,100.27
ORD-100232,2024-10-08,2024-10-14,CU-10004,Robert Martin,Home Office,United States,Jersey City,New Jersey,East,PRD-FUR-9171,Furniture,Bookcases,Bookcases Advanced 727,5,0.2,836.32,27.57
ORD-100233,2025-05-18,2025-05-20,CU-10214,Robert Rodriguez,Corporate,United States,Cleveland,Ohio,Central,PRD-OFF-4212,Office Supplies,Paper,Paper Standard 689,4,0.3,246.1,68.45
ORD-100234,2023-10-26,2023-11-02,CU-10076,Thomas Smith,Corporate,United States,Miami,Florida,South,PRD-OFF-3676,Office Supplies,Paper,Paper Advanced 904,8,0.3,390.02,-39.2
ORD-100235,2023-05-03,2023-05-05,CU-10130,Mary Garcia,Home Office,United States,Orlando,Florida,South,PRD-OFF-4259,Office Supplies,Storage,Storage Advanced 468,9,0.3,618.36,-55.27
ORD-100236,2023-12-24,2023-12-31,CU-10145,Jennifer Williams,Home Office,United States,Cleveland,Ohio,Central,PRD-OFF-7631,Office Supplies,Binders,Binders Executive 728,5,0.2,460.03,28.02
ORD-100237,2023-05-27,2023-05-28,CU-10082,Charles Williams,Corporate,United States,Springfield,Illinois,Central,PRD-TEC-9535,Technology,Accessories,Accessories Basic 719,7,0.2,7285.99,1631.68
ORD-100238,2025-07-11,2025-07-15,CU-10085,John Jones,Home Office,United States,Los Angeles,California,West,PRD-FUR-1431,Furniture,Bookcases,Bookcases Elite 315,3,0.4,697.48,86.64
ORD-100239,2025-03-24,2025-03-29,CU-10042,Linda Johnson,Consumer,United States,Philadelphia,Pennsylvania,East,PRD-TEC-6846,Technology,Copiers,Copiers Basic 334,4,0.0,933.19,-126.65
ORD-100240,2024-10-28,2024-11-04,CU-10243,James Martinez,Consumer,United States,Raleigh,North Carolina,South,PRD-TEC-4721,Technology,Machines,Machines Classic 746,10,0.2,6591.9,598.71
ORD-100241,2023-07-03,2023-07-07,CU-10157,Richard Jones,Consumer,United States,Ann Arbor,Michigan,Central,PRD-OFF-8816,Office Supplies,Binders,Binders Pro 635,3,0.4,106.12,34.33
ORD-100242,2024-09-05,2024-09-06,CU-10220,William Johnson,Home Office,United States,Chicago,Illinois,Central,PRD-OFF-4614,Office Supplies,Paper,Paper Executive 674,7,0.3,116.5,30.78
ORD-100243,2024-06-22,2024-06-23,CU-10216,Richard Jackson,Home Office,United States,Eugene,Oregon,West,PRD-TEC-9060,Technology,Accessories,Accessories Executive 292,2,0.4,1168.19,-16.28
ORD-100244,2024-01-20,2024-01-23,CU-10009,James Jackson,Consumer,United States,San Diego,California,West,PRD-FUR-4558,Furniture,Chairs,Chairs Basic 375,3,0.0,1973.75,-281.53
ORD-100245,2024-12-01,2024-12-05,CU-10159,David Williams,Home Office,United States,Raleigh,North Carolina,South,PRD-FUR-5097,Furniture,Bookcases,Bookcases Elite 963,3,0.4,175.74,-10.4
ORD-100246,2025-02-20,2025-02-27,CU-10006,James Williams,Corporate,United States,Jersey City,New Jersey,East,PRD-FUR-3598,Furniture,Chairs,Chairs Deluxe 571,2,0.15,838.05,266.59
ORD-100247,2023-03-28,2023-04-03,CU-10281,Robert Martinez,Home Office,United States,Pittsburgh,Pennsylvania,East,PRD-OFF-5523,Office Supplies,Paper,Paper Advanced 153,4,0.0,128.54,-8.52
ORD-100248,2023-09-03,2023-09-07,CU-10124,Patricia Johnson,Home Office,United States,Buffalo,New York,East,PRD-TEC-1983,Technology,Machines,Machines Advanced 889,2,0.2,1671.39,527.2
ORD-100249,2023-05-03,2023-05-06,CU-10078,Jessica Smith,Consumer,United States,Jersey City,New Jersey,East,PRD-OFF-1646,Office Supplies,Labels,Labels Advanced 924,8,0.0,59.64,-1.47
ORD-100250,2025-09-20,2025-09-26,CU-10224,Karen Moore,Home Office,United States,Detroit,Michigan,Central,PRD-FUR-3539,Furniture,Bookcases,Bookcases Advanced 849,8,0.0,2272.21,-262.58
